date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:33	454/454	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:16%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/00Biblia.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/00Biblia.html	(from )
12:31:34	714/714	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Aug%202016%2015:09:38%20GMT	https://ibbetel.org.br/robots.txt		(from )
12:31:34	11724/11724	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:17%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/00Menu00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Biblia.htm)
12:31:34	17096/17096	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:16%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/00Indi00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/00Indi00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Biblia.htm)
12:31:35	3222/3222	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202016%2013:37:17%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.jpg	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/00Menu00.jpg	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:35	13201/13201	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:17%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/00Indi01.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/00Indi01.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:35	11510/11510	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:17%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/01Gene00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/01Gene00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:36	9783/9783	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:24%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/02Exod00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/02Exod00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:36	7456/7456	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:30%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/03Levi00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/03Levi00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:36	7694/7694	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:34%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/04Nume00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/04Nume00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:36	7745/7745	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:39%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/05Deut00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/05Deut00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:37	5851/5851	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:44%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/06Josu00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/06Josu00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:37	5927/5927	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/07Juiz00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/07Juiz00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:38	2714/2714	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/08Rute00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/08Rute00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:38	7151/7151	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:51%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/091Sam00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/091Sam00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:38	6129/6129	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:55%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/102Sam00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/102Sam00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:38	6213/6213	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:58%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/111Rei00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/111Rei00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:39	7547/7547	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:01%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/122Rei00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/122Rei00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:39	6896/6896	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:04%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/131Cro00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/131Cro00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:39	8316/8316	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:09%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/142Cro00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/142Cro00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:40	4877/4877	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:12%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/15Esdr00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/15Esdr00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:40	5280/5280	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:13%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/16Neem00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/16Neem00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:41	5093/5093	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:15%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/17Este00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/17Este00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:41	9011/9011	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:16%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/18Jo00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/18Jo00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:42	23765/23765	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:21%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/19Sal000.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/19Sal000.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:42	8753/8753	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:42%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/20Prov00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/20Prov00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:42	6508/6508	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/21Ecle00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/21Ecle00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:43	4049/4049	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/22Cant00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/22Cant00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:43	12489/12489	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/23Isai00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/23Isai00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:44	10337/10337	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:38:59%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/24Jere00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/24Jere00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:44	3203/3203	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:07%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/25Lame00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/25Lame00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:44	10037/10037	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:08%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/26Ezeq00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/26Ezeq00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:45	6787/6787	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:14%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/27Dani00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/27Dani00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:45	5303/5303	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:15%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/28Osei00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/28Osei00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:45	2989/2989	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:17%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/29Joel00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/29Joel00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:46	4573/4573	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:17%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/30Amos00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/30Amos00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:46	1989/1989	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:18%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/31Obad00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/31Obad00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:46	3128/3128	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:18%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/32Jona00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/32Jona00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:47	3794/3794	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:18%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/33Miqu00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/33Miqu00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:47	2781/2781	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:19%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/34Naum00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/34Naum00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:47	3891/3891	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:19%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/35Haba00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/35Haba00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:47	2995/2995	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:19%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/36Sofo00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/36Sofo00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:48	3145/3145	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:20%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/37Ageu00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/37Ageu00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:48	5187/5187	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:20%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/38Zaca00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/38Zaca00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:48	3740/3740	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:21%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/39Mala00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/39Mala00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:49	8681/8681	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:22%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/40Mate00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/40Mate00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:49	7878/7878	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:26%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/41Marc00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/41Marc00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:49	8789/8789	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:28%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/42Luca00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/42Luca00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:50	7024/7024	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:30%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/43Joao00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/43Joao00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:50	14496/14496	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:32%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/44Atos00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/44Atos00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:50	8979/8979	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:36%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/45Roma00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/45Roma00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:51	7301/7301	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:37%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/461Cor00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/461Cor00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:51	5193/5193	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:39%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/472Cor00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/472Cor00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:51	6245/6245	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:40%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/48Gala00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/48Gala00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:52	6358/6358	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:41%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/49Efes00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/49Efes00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:52	5990/5990	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:41%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/50Fili00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/50Fili00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:52	5724/5724	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:42%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/51Colo00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/51Colo00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:53	5352/5352	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:42%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/521Tes00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/521Tes00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:53	4731/4731	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:43%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/532Tes00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/532Tes00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:53	6102/6102	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:43%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/541Tim00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/541Tim00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:54	7782/7782	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:43%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/552Tim00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/552Tim00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:54	4909/4909	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:44%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/56Tito00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/56Tito00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:54	3066/3066	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:44%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/57File00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/57File00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:55	13329/13329	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:44%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/58Hebr00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/58Hebr00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:55	6885/6885	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:45%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/59Tiag00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/59Tiag00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:55	8477/8477	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:46%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/601Ped00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/601Ped00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:55	4906/4906	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/612Ped00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/612Ped00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:56	7017/7017	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/621Joa00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/621Joa00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:56	2578/2578	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:47%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/632Joa00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/632Joa00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:56	2698/2698	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/643Joa00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/643Joa00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:57	3010/3010	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/65Juda00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/65Juda00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:57	16531/16531	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:48%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/66Apoc00.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/66Apoc00.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:58	1423/1423	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:39:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/Apendice.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/Apendice.html	(from https://ibbetel.org.br/ABiblia/Bhtml/00Menu00.htm)
12:31:58	2729/2729	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202016%2013:39:50%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/Image8.jpg	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/Image8.jpg	(from https://ibbetel.org.br/ABiblia/Bhtml/00Indi00.htm)
12:31:59	11900/11900	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:17%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/01Gene01.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/01Gene01.html	(from https://ibbetel.org.br/ABiblia/Bhtml/01Gene00.htm)
12:31:59	10786/10786	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:17%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/01Gene02.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/01Gene02.html	(from https://ibbetel.org.br/ABiblia/Bhtml/01Gene00.htm)
12:31:59	11163/11163	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202016%2013:37:17%20GMT	https://ibbetel.org.br/ABiblia/Bhtml/01Gene03.htm	D:/HTML/BH/Biblia%20HTML/ibbetel.org.br/ABiblia/Bhtml/01Gene03.html	(from https://ibbetel.org.br/ABiblia/Bhtml/01Gene00.htm)
